# array size 	 execution time (ns)
10		95.8
500009		844633
1000008		1.65102e+06
1500007		2.47426e+06
2000006		3.28418e+06
2500005		4.29016e+06
3000004		4.95047e+06
3500003		5.78355e+06
4000002		6.76621e+06
4500001		7.52081e+06
5000000		8.31682e+06
5499999		9.16855e+06
5999998		9.99387e+06
6499997		1.09496e+07
6999996		1.20361e+07
7499995		1.24187e+07
7999994		1.35856e+07
8499993		1.439e+07
8999992		1.5037e+07
9499991		1.57722e+07
9999990		1.69289e+07
10499989		1.74694e+07
10999988		1.8432e+07
11499987		1.92473e+07
11999986		2.01339e+07
12499985		2.09222e+07
12999984		2.18104e+07
13499983		2.28295e+07
13999982		2.34612e+07
14499981		2.4079e+07
14999980		2.54459e+07
15499979		2.65666e+07
15999978		2.79194e+07
16499977		2.81538e+07
16999976		2.94743e+07
17499975		3.06385e+07
17999974		3.11173e+07
18499973		3.21713e+07
18999972		3.28401e+07
19499971		3.26203e+07
19999970		3.45726e+07
20499969		3.55183e+07
20999968		3.60515e+07
21499967		3.7802e+07
21999966		3.82486e+07
22499965		3.93314e+07
22999964		3.91355e+07
23499963		4.0412e+07
23999962		4.11947e+07
24499961		4.24161e+07
24999960		4.39055e+07
25499959		4.36833e+07
25999958		4.49419e+07
26499957		4.64472e+07
26999956		4.74542e+07
27499955		4.63615e+07
27999954		4.84555e+07
28499953		4.8e+07
28999952		5.12145e+07
29499951		5.12204e+07
29999950		5.3092e+07
30499949		5.28061e+07
30999948		5.45278e+07
31499947		5.53788e+07
31999946		5.5977e+07
32499945		5.76317e+07
32999944		5.71275e+07
33499943		5.87714e+07
33999942		6.01879e+07
34499941		5.9813e+07
34999940		5.98377e+07
35499939		6.3513e+07
35999938		6.27145e+07
36499937		6.30803e+07
36999936		6.46433e+07
37499935		6.58935e+07
37999934		6.53294e+07
38499933		6.63311e+07
38999932		6.86221e+07
39499931		6.90031e+07
39999930		7.05043e+07
40499929		7.16641e+07
40999928		7.20496e+07
41499927		7.26962e+07
41999926		7.24395e+07
42499925		7.40175e+07
42999924		7.48753e+07
43499923		7.71349e+07
43999922		7.85386e+07
44499921		7.8586e+07
44999920		8.02161e+07
45499919		7.96106e+07
45999918		8.06746e+07
46499917		8.01712e+07
46999916		8.3687e+07
47499915		8.21188e+07
47999914		8.55599e+07
48499913		8.43007e+07
48999912		8.51266e+07
49499911		8.60592e+07
49999910		8.87839e+07
50499909		8.85367e+07
50999908		8.97777e+07
51499907		9.04075e+07
51999906		8.9616e+07
52499905		9.12289e+07
52999904		9.131e+07
53499903		9.25153e+07
53999902		9.43809e+07
54499901		9.28367e+07
54999900		9.47345e+07
55499899		9.618e+07
55999898		9.61833e+07
56499897		9.81799e+07
56999896		9.89974e+07
57499895		1.01134e+08
57999894		1.01399e+08
58499893		1.01021e+08
58999892		1.03012e+08
59499891		1.0264e+08
59999890		1.03866e+08
60499889		1.06066e+08
60999888		1.05765e+08
61499887		1.05938e+08
61999886		1.0758e+08
62499885		1.09451e+08
62999884		1.10012e+08
63499883		1.08968e+08
63999882		1.11139e+08
64499881		1.1101e+08
64999880		1.12749e+08
65499879		1.14244e+08
65999878		1.15696e+08
66499877		1.13764e+08
66999876		1.16827e+08
67499875		1.15572e+08
67999874		1.18923e+08
68499873		1.18953e+08
68999872		1.20525e+08
69499871		1.22239e+08
69999870		1.20356e+08
70499869		1.21693e+08
70999868		1.22707e+08
71499867		1.24555e+08
71999866		1.26e+08
72499865		1.26508e+08
72999864		1.27862e+08
73499863		1.26849e+08
73999862		1.26374e+08
74499861		1.27665e+08
74999860		1.29819e+08
75499859		1.32219e+08
75999858		1.33255e+08
76499857		1.33757e+08
76999856		1.3444e+08
77499855		1.34401e+08
77999854		1.36088e+08
78499853		1.375e+08
78999852		1.38764e+08
79499851		1.40246e+08
79999850		1.39807e+08
80499849		1.38477e+08
80999848		1.40068e+08
81499847		1.42931e+08
81999846		1.43983e+08
82499845		1.41506e+08
82999844		1.45517e+08
83499843		1.44937e+08
83999842		1.45896e+08
84499841		1.47215e+08
84999840		1.47792e+08
85499839		1.47259e+08
85999838		1.51208e+08
86499837		1.48935e+08
86999836		1.53128e+08
87499835		1.50714e+08
87999834		1.51497e+08
88499833		1.53449e+08
88999832		1.55924e+08
89499831		1.56742e+08
89999830		1.55973e+08
90499829		1.57368e+08
90999828		1.57216e+08
91499827		1.58498e+08
91999826		1.62395e+08
92499825		1.6218e+08
92999824		1.62613e+08
93499823		1.58345e+08
93999822		1.59962e+08
94499821		1.65445e+08
94999820		1.66069e+08
95499819		1.64095e+08
95999818		1.68389e+08
96499817		1.74247e+08
96999816		1.6943e+08
97499815		1.6747e+08
97999814		1.6903e+08
98499813		1.69639e+08
98999812		1.70915e+08
99499811		1.71511e+08
99999810		1.71356e+08
