# array size 	 execution time (ns)
1		93
112		338.97
223		604.69
334		872.27
445		1138.45
556		1405.95
667		1673.63
778		2008.52
889		1970.15
1000		2208.05
1111		2448
1222		2686.09
1333		2923.7
1444		3163.25
1555		3401.63
1666		3641.94
1777		3876.97
1888		3978.42
1999		3933.7
2110		4150.3
2221		4364.46
2332		4578.42
2443		4904.28
2554		4567.21
2665		4787.01
2776		4961.27
2887		4855.36
2998		4919.01
3109		5099.47
3220		5280.54
3331		5580.02
3442		6749.69
3553		6738.25
3664		7157.47
3775		6359.36
3886		6544.4
3997		6727.91
4108		7022.88
4219		8037.74
4330		7611.08
4441		7268.51
4552		7867
4663		7627.73
4774		7809.06
4885		7989.24
4996		8193.61
5107		8348.8
5218		8531.8
5329		8711.17
5440		8892.02
5551		9068.62
5662		9754.8
5773		9521.69
5884		10175.9
5995		11028.2
6106		11219.6
6217		10837.5
6328		10338.1
6439		10518.7
6550		10695.6
6661		10913.6
6772		11057.8
6883		11238.8
6994		11417.6
7105		11597.3
7216		11779.7
7327		12072.8
7438		13958.3
7549		13384.1
7660		12499.5
7771		12684.3
7882		12866.2
7993		13042.2
8104		13221.1
8215		13431
8326		13584.9
8437		13766.4
8548		13943.8
8659		14635.1
8770		14393
8881		14487.5
8992		14668.3
9103		14851.1
9214		15025.1
9325		15210.6
9436		15413.3
9547		15567.1
9658		15747.2
9769		15929.1
9880		16113.4
9991		16292.3
10102		17486.7
10213		18504.4
10324		16830.5
10435		17012.6
10546		17189.5
10657		17368.8
10768		17575.8
10879		17732.5
10990		17913.4
11101		18600.8
11212		20265.9
11323		19847.4
11434		18645
11545		18817.9
11656		18997.2
11767		19173.8
11878		19432.1
11989		21716.8
12100		21722.3
12211		19902.6
12322		20078.8
12433		20283.5
12544		20945.5
12655		20618.1
12766		21361.1
12877		21087.6
12988		21161
13099		21339.8
13210		21519.6
13321		21907
13432		21899.1
13543		22061.7
13654		22447.6
13765		22421.9
13876		22620.9
13987		22780.5
14098		22964.1
14209		23143.8
14320		23323.3
14431		23837
14542		23686.2
14653		23865
14764		24726.8
14875		24244.7
14986		24408.4
15097		24815.6
15208		24768.9
15319		24965.4
15430		25131.9
15541		25310.3
15652		25490.2
15763		25689.5
15874		25851.3
15985		26031.7
16096		26230.3
16207		26412.2
16318		26572.6
16429		27002.5
16540		26952.1
16651		27110.9
16762		27294.4
16873		27957.2
16984		27673.7
17095		28381.1
17206		28016.5
17317		28199.6
17428		28397.2
17539		30493.4
17650		29954.4
17761		29177.1
17872		29098.4
17983		29551
18094		30048.2
18205		29968.1
18316		30085.3
18427		29999.2
18538		30201.2
18649		30361
18760		30541.9
18871		30743.8
18982		30904.8
19093		31332.2
19204		31283.7
19315		31444.2
19426		31627
19537		31827
19648		31987
19759		32184.8
19870		32367
19981		33248.1
20092		32711
20203		32910.2
20314		33071
20425		33476.9
20536		33451.1
20647		33612.4
20758		33793.8
20869		33992.7
20980		34153.4
21091		34334.2
21202		34809.7
21313		34695.3
21424		34875.6
21535		36831.8
21646		38063.3
21757		35414.1
21868		35732.1
21979		38598.3
22090		39206.6
22201		40964.4
22312		36443.1
22423		36521.4
22534		36681.7
22645		36867.6
22756		37062.4
22867		37218.6
22978		37422.5
23089		38732.6
23200		37763.4
23311		37965.8
23422		38124
23533		38303.8
23644		38507.4
23755		38668.5
23866		38864.7
23977		39025.7
24088		42871.1
24199		39405.2
24310		42271.2
24421		41806
24532		41250.7
24643		42228.7
24754		40308.2
24865		40685.9
24976		41283.5
25087		40852.9
25198		41754.3
25309		42788.4
25420		42722.2
25531		41549.2
25642		42681.5
25753		46268.2
25864		42092.6
25975		57365.7
26086		46423.7
26197		42636.5
26308		42846.5
26419		43536.6
26530		43415.6
26641		43365.6
26752		43838.8
26863		43962.9
26974		43903.3
27085		47126.8
27196		46281
27307		44877
27418		45437.1
27529		45062
27640		45413.6
27751		46475.2
27862		47160.5
27973		45546.5
28084		46153.7
28195		45911.5
28306		46071.2
28417		47625.8
28528		48166.4
28639		46614.7
28750		47311.2
28861		46976.1
28972		47389.9
29083		47763.9
29194		47800.2
29305		47700.9
29416		47903.7
29527		51059.1
29638		50234.8
29749		48423.5
29860		49068.2
29971		48785.5
30082		49358.9
30193		50907
30304		50100.1
30415		50599.8
30526		49713.3
30637		49891.1
30748		51573.2
30859		51711.4
30970		50639.4
31081		50597.1
31192		50797.5
31303		50959.4
31414		51414.6
31525		51320.3
31636		51520.8
31747		54860.7
31858		53833.2
31969		52718.9
32080		53864.7
32191		53735.5
32302		53592.5
32413		54674.2
32524		52945.8
32635		54008.7
32746		53322.7
32857		54579.9
32968		55346.5
33079		53870.3
33190		54241.5
33301		54238
33412		54418.6
33523		55038
33634		54778.1
33745		54943.5
33856		57451.6
33967		56950.5
34078		55505.8
34189		56722.2
34300		55866.9
34411		58849.2
34522		56760.4
34633		56741.8
34744		56702
34855		57268.9
34966		58971.5
35077		57372.1
35188		57318.6
35299		57481.1
35410		57681.2
35521		58098.9
35632		58040.3
35743		58219.7
35854		61152.9
35965		60770.5
36076		59600.1
36187		59064.5
36298		59476.1
36409		62102.9
36520		59717.9
36631		60116.3
36742		60780.2
36853		61550.8
36964		61842.9
37075		60395.5
37186		60557.8
37297		60761.6
37408		61195.4
37519		61103.6
37630		62938.9
37741		63571
37852		62512.6
